0.00, 0.00, 0.00, 0.00, 0.00, 324.93, Cumulated Profit: 324.931252
0.00, 0.00, 0.00, 0.00, 0.00, 324.93, Cumulated Profit: 324.931252
0.00, 0.00, 0.00, 0.00, 0.00, 324.93, Cumulated Profit: 324.931797
0.00, 0.00, 0.00, 0.00, 0.00, 324.93, Cumulated Profit: 324.930706
0.00, 0.00, 0.00, 0.00, 0.00, 324.93, Cumulated Profit: 324.931252
0.00, 0.00, 0.00, 0.00, 0.00, 324.93, Cumulated Profit: 324.931797
0.00, 0.00, 0.00, 0.00, 0.00, 324.93, Cumulated Profit: 324.931525
0.00, 0.00, 0.00, 0.00, 0.00, 324.93, Cumulated Profit: 324.930706
0.00, 0.00, 0.00, 0.00, 0.00, 324.93, Cumulated Profit: 324.931252
0.00, 0.00, 0.00, 0.00, 0.00, 324.93, Cumulated Profit: 324.932343
0.00, 0.00, 0.00, 0.00, 0.00, 324.93, Cumulated Profit: 324.934525
0.00, 0.00, 0.00, 0.00, 0.00, 324.94, Cumulated Profit: 324.935071
0.00, 0.00, 0.00, 0.00, 0.00, 324.93, Cumulated Profit: 324.932889
0.00, 0.00, 0.00, 0.00, 0.00, 324.93, Cumulated Profit: 324.932889
0.00, 0.00, 0.00, 0.00, 0.00, 324.93, Cumulated Profit: 324.932889
0.00, 0.00, 0.00, 0.00, 0.00, 324.93, Cumulated Profit: 324.931797
0.00, 0.00, 0.00, 0.00, 0.00, 324.93, Cumulated Profit: 324.934525
0.00, 0.00, 0.00, 0.00, 0.00, 324.94, Cumulated Profit: 324.936162
0.00, 0.00, 0.00, 0.00, 0.00, 324.94, Cumulated Profit: 324.938891
0.00, 0.00, 0.00, 0.00, 0.00, 324.94, Cumulated Profit: 324.940527
0.00, 0.00, 0.00, 0.00, 0.00, 324.94, Cumulated Profit: 324.938891
0.00, 0.00, 0.00, 0.00, 0.00, 324.94, Cumulated Profit: 324.939709
0.00, 0.00, 0.00, 0.00, 0.00, 324.94, Cumulated Profit: 324.938891
0.00, 0.00, 0.00, 0.00, 0.00, 324.94, Cumulated Profit: 324.936708
0.00, 0.00, 0.00, 0.00, 0.00, 324.94, Cumulated Profit: 324.935616
0.00, 0.00, 0.00, 0.00, 0.00, 324.94, Cumulated Profit: 324.935071
